LOB,Client,SurveyDate,ReqOrRec,DateIssued,RequiredByDate,RiskImprovementTitle,Status,StatusDate,RiskEngineer,Underwriter,DaysToComplete,IsOpen,DaysOverdue,HasDeadline,LeadTimeDays,RiskCategory,EngineerLoad,ClientOpenImprovements
Property,9D151EBE41DAE0799B073AD0FB858C56,2024-07-04,Recommendation,2024-07-05,,Security,No Response,,47B79BD259E22596FFC4BE2FFBBE5C5A,1D50EEEE3AA774EB670B89AE648FC40C,,True,0.0,False,,Security,217,20
Property,9D151EBE41DAE0799B073AD0FB858C56,2024-07-04,Recommendation,2024-07-05,,Inspections,No Response,,47B79BD259E22596FFC4BE2FFBBE5C5A,1D50EEEE3AA774EB670B89AE648FC40C,,True,0.0,False,,Other,217,20
Property,9D151EBE41DAE0799B073AD0FB858C56,2024-07-04,Recommendation,2024-07-05,,Claims_Defensibility,No Response,,47B79BD259E22596FFC4BE2FFBBE5C5A,1D50EEEE3AA774EB670B89AE648FC40C,,True,0.0,False,,Other,217,20
Property,9D151EBE41DAE0799B073AD0FB858C56,2024-07-04,Recommendation,2024-07-05,,Claims_Defensibility,No Response,,47B79BD259E22596FFC4BE2FFBBE5C5A,1D50EEEE3AA774EB670B89AE648FC40C,,True,0.0,False,,Other,217,20
Property,9D151EBE41DAE0799B073AD0FB858C56,2024-07-04,Recommendation,2024-07-05,,Accident_Investigation,No Response,,47B79BD259E22596FFC4BE2FFBBE5C5A,1D50EEEE3AA774EB670B89AE648FC40C,,True,0.0,False,,Other,217,20
Property,9D151EBE41DAE0799B073AD0FB858C56,2024-07-04,Recommendation,2024-07-05,,Management_of_Change,No Response,,47B79BD259E22596FFC4BE2FFBBE5C5A,1D50EEEE3AA774EB670B89AE648FC40C,,True,0.0,False,,Other,217,20
Property,6A54C050B1E3B68FA66A788598CFE513,2023-05-02,Recommendation,2023-05-02,,Construction,Completed Verified,,92A54B358B4CF53CCA4095E4697E1004,7DC10E66DA5549D351765BD940B81BE9,,True,0.0,False,,Other,254,1
Motor,7C5D37A1FEBC592B6C9C2EF2519BCF00,2024-01-15,Recommendation,2024-03-15,2024-06-15,Fleet_Risk_Management,No Response,,534AC75C2E8AC3E3FE7BC32BB8C6E34A,C556331DE98FF0977430DADE00C6C714,,True,430.0,True,92.0,Other,79,7
Motor,7C5D37A1FEBC592B6C9C2EF2519BCF00,2024-01-15,Recommendation,2024-03-15,2024-06-15,Fleet_Risk_Management,No Response,,534AC75C2E8AC3E3FE7BC32BB8C6E34A,C556331DE98FF0977430DADE00C6C714,,True,430.0,True,92.0,Other,79,7
Motor,7C5D37A1FEBC592B6C9C2EF2519BCF00,2024-01-15,Recommendation,2024-03-15,2024-06-15,Fleet_Risk_Management,No Response,,534AC75C2E8AC3E3FE7BC32BB8C6E34A,C556331DE98FF0977430DADE00C6C714,,True,430.0,True,92.0,Other,79,7
Motor,7C5D37A1FEBC592B6C9C2EF2519BCF00,2024-01-15,Recommendation,2024-03-15,2024-06-15,Fleet_Risk_Management,No Response,,534AC75C2E8AC3E3FE7BC32BB8C6E34A,C556331DE98FF0977430DADE00C6C714,,True,430.0,True,92.0,Other,79,7
Motor,7C5D37A1FEBC592B6C9C2EF2519BCF00,2024-01-15,Recommendation,2024-03-15,2024-06-15,Fleet_Risk_Management,No Response,,534AC75C2E8AC3E3FE7BC32BB8C6E34A,C556331DE98FF0977430DADE00C6C714,,True,430.0,True,92.0,Other,79,7
Motor,7C5D37A1FEBC592B6C9C2EF2519BCF00,2024-01-15,Recommendation,2024-03-15,2024-06-15,Fleet_Risk_Management,No Response,,534AC75C2E8AC3E3FE7BC32BB8C6E34A,C556331DE98FF0977430DADE00C6C714,,True,430.0,True,92.0,Other,79,7
Motor,7C5D37A1FEBC592B6C9C2EF2519BCF00,2024-01-15,Recommendation,2024-03-15,2024-06-15,Root_Cause,No Response,,534AC75C2E8AC3E3FE7BC32BB8C6E34A,C556331DE98FF0977430DADE00C6C714,,True,430.0,True,92.0,Other,79,7
Property,4651556CC99EB19226BC26E64B0ADBAC,2023-10-16,Requirement,2023-11-01,2024-01-16,Explosive Atmosphere,In Process,,47B79BD259E22596FFC4BE2FFBBE5C5A,F4A5F77DBC261A64BD853D05F8410365,,True,581.0,True,76.0,Other,217,5
Property,4651556CC99EB19226BC26E64B0ADBAC,2023-10-16,Requirement,2023-11-01,2023-12-16,Fire_Safety_Management,In Process,,47B79BD259E22596FFC4BE2FFBBE5C5A,F4A5F77DBC261A64BD853D05F8410365,,True,612.0,True,45.0,Other,217,5
Property,4651556CC99EB19226BC26E64B0ADBAC,2023-10-16,Requirement,2023-11-01,2024-01-16,Electrical_Maintenance,In Process,,47B79BD259E22596FFC4BE2FFBBE5C5A,F4A5F77DBC261A64BD853D05F8410365,,True,581.0,True,76.0,Other,217,5
Property,4651556CC99EB19226BC26E64B0ADBAC,2023-10-16,Recommendation,2023-11-01,,Maintenance,In Process,,47B79BD259E22596FFC4BE2FFBBE5C5A,F4A5F77DBC261A64BD853D05F8410365,,True,0.0,False,,Maintenance,217,5
Motor,53942824CFC1FF12C6FCF949BCB24B9D,2022-08-18,Recommendation,2022-09-05,2022-12-05,Fleet_Risk_Management,No Plans Agreed,2022-10-19,FBD1E7BA9564863B88D5C43CB833AFAF,112C61A276D0376F2F6B25DD3A337B1D,44.0,True,988.0,True,91.0,Other,414,5
Motor,53942824CFC1FF12C6FCF949BCB24B9D,2022-08-18,Recommendation,2022-09-05,2022-12-05,Fleet_Risk_Management,No Plans Agreed,2022-10-19,FBD1E7BA9564863B88D5C43CB833AFAF,112C61A276D0376F2F6B25DD3A337B1D,44.0,True,988.0,True,91.0,Other,414,5
Motor,53942824CFC1FF12C6FCF949BCB24B9D,2022-08-18,Recommendation,2022-09-05,2022-12-05,Fleet_Risk_Management,No Plans Agreed,2022-10-19,FBD1E7BA9564863B88D5C43CB833AFAF,112C61A276D0376F2F6B25DD3A337B1D,44.0,True,988.0,True,91.0,Other,414,5
Motor,53942824CFC1FF12C6FCF949BCB24B9D,2022-08-18,Recommendation,2022-09-05,2022-12-05,Fleet_Risk_Management,Completed Verified,2022-09-14,FBD1E7BA9564863B88D5C43CB833AFAF,112C61A276D0376F2F6B25DD3A337B1D,9.0,True,988.0,True,91.0,Other,414,5
Motor,53942824CFC1FF12C6FCF949BCB24B9D,2022-08-18,Recommendation,2022-09-05,,Fleet_Risk_Management,No Plans Agreed,,FBD1E7BA9564863B88D5C43CB833AFAF,112C61A276D0376F2F6B25DD3A337B1D,,True,0.0,False,,Other,414,5
Property,4651556CC99EB19226BC26E64B0ADBAC,2023-10-16,Requirement,2023-11-01,2024-03-16,Business Continuity,In Process,,47B79BD259E22596FFC4BE2FFBBE5C5A,F4A5F77DBC261A64BD853D05F8410365,,True,521.0,True,136.0,Business Continuity,217,5
Motor,EDD9C611E423BF36CE89398BDD50FA76,2022-02-01,Requirement,2022-07-01,2023-05-07,Risk_Assessment,Agreed Long Term,2023-09-25,534AC75C2E8AC3E3FE7BC32BB8C6E34A,6848AE6F8E786062F1B23476C9ECD258,451.0,True,835.0,True,310.0,Other,79,4
Motor,EDD9C611E423BF36CE89398BDD50FA76,2022-11-02,Requirement,2022-11-07,2023-05-07,Management_safety_procedure_for_vehilces,Agreed Long Term,2023-09-25,534AC75C2E8AC3E3FE7BC32BB8C6E34A,6848AE6F8E786062F1B23476C9ECD258,322.0,True,835.0,True,181.0,Other,79,4
Motor,EDD9C611E423BF36CE89398BDD50FA76,2022-11-02,Requirement,2022-11-07,2023-05-07,Management_safety_procedure_for_vehilces,Agreed Long Term,2023-09-25,534AC75C2E8AC3E3FE7BC32BB8C6E34A,6848AE6F8E786062F1B23476C9ECD258,322.0,True,835.0,True,181.0,Other,79,4
Motor,EDD9C611E423BF36CE89398BDD50FA76,2022-12-02,Requirement,2022-02-07,2023-05-07,Accident_Investigation,Agreed Long Term,2023-09-25,534AC75C2E8AC3E3FE7BC32BB8C6E34A,6848AE6F8E786062F1B23476C9ECD258,595.0,True,835.0,True,454.0,Other,79,4
Property,6392281E984C77FF8E4B9EA4F5F4F3DC,2024-01-04,Recommendation,2024-03-20,,External_Storage,No Response,,07D935680B6501B2E42FE4BAEA021389,C90A918B859BD1E56CF99AF6246B128E,,True,0.0,False,,Other,11,2
Property,6392281E984C77FF8E4B9EA4F5F4F3DC,2024-01-05,Recommendation,2024-03-21,,External_Storage,No Response,,07D935680B6501B2E42FE4BAEA021389,C90A918B859BD1E56CF99AF6246B128E,,True,0.0,False,,Other,11,2
Motor,F29EFB5619C09DD8866AAFFA1ADA85EE,2022-08-19,Recommendation,2022-09-05,2022-12-05,Fleet_Risk_Management,No Plans Agreed,,FBD1E7BA9564863B88D5C43CB833AFAF,4BAEE84AF7A92177C9064DDC2FC010CE,,True,988.0,True,91.0,Other,414,4
Motor,F29EFB5619C09DD8866AAFFA1ADA85EE,2022-08-19,Recommendation,2022-09-05,2022-12-05,Fleet_Risk_Management,No Plans Agreed,,FBD1E7BA9564863B88D5C43CB833AFAF,4BAEE84AF7A92177C9064DDC2FC010CE,,True,988.0,True,91.0,Other,414,4
Motor,F29EFB5619C09DD8866AAFFA1ADA85EE,2022-08-19,Recommendation,2022-09-05,2022-12-05,Fleet_Risk_Management,No Plans Agreed,,FBD1E7BA9564863B88D5C43CB833AFAF,4BAEE84AF7A92177C9064DDC2FC010CE,,True,988.0,True,91.0,Other,414,4
Motor,F29EFB5619C09DD8866AAFFA1ADA85EE,2022-08-19,Recommendation,2022-09-05,2022-12-05,Fleet_Risk_Management,No Plans Agreed,,FBD1E7BA9564863B88D5C43CB833AFAF,4BAEE84AF7A92177C9064DDC2FC010CE,,True,988.0,True,91.0,Other,414,4
Property,7862DC70936F4F77E7FBC01BF13266FD,2023-05-24,Recommendation,,,Housekeeping,Completed Verified,2024-07-30,90581D96B500FD2D3FD701A583409CB8,C556331DE98FF0977430DADE00C6C714,,True,0.0,False,,Housekeeping,34,2
Liability,7862DC70936F4F77E7FBC01BF13266FD,2023-05-24,Recommendation,,,Contractor_Controls,Completed Verified,2024-07-30,90581D96B500FD2D3FD701A583409CB8,C556331DE98FF0977430DADE00C6C714,,True,0.0,False,,Other,34,2
Property,9947532F003353B5FDFF6DC7601C2E61,2022-10-04,Requirement,2022-10-10,2023-04-10,Security,No Response,,92A54B358B4CF53CCA4095E4697E1004,79CBA1185463850DEDBA31F172F1DC5B,,True,862.0,True,182.0,Security,254,8
Property,9947532F003353B5FDFF6DC7601C2E61,2022-10-04,Requirement,2022-10-10,2023-04-10,Security,No Response,,92A54B358B4CF53CCA4095E4697E1004,79CBA1185463850DEDBA31F172F1DC5B,,True,862.0,True,182.0,Security,254,8
Property,9947532F003353B5FDFF6DC7601C2E61,2022-10-04,Requirement,2022-10-10,2023-04-10,Sprinkler_Protection,No Response,,92A54B358B4CF53CCA4095E4697E1004,79CBA1185463850DEDBA31F172F1DC5B,,True,862.0,True,182.0,Other,254,8
Property,9947532F003353B5FDFF6DC7601C2E61,2022-10-04,Requirement,2022-10-10,2023-10-10,Impairment_Procedures,No Response,,92A54B358B4CF53CCA4095E4697E1004,79CBA1185463850DEDBA31F172F1DC5B,,True,679.0,True,365.0,Other,254,8
Property,9947532F003353B5FDFF6DC7601C2E61,2022-10-04,Recommendation,2022-10-10,,Contractor_Controls,No Response,,92A54B358B4CF53CCA4095E4697E1004,79CBA1185463850DEDBA31F172F1DC5B,,True,0.0,False,,Other,254,8
Property,9947532F003353B5FDFF6DC7601C2E61,2022-10-04,Recommendation,2022-10-10,,Sprinkler_Protection,No Response,,92A54B358B4CF53CCA4095E4697E1004,79CBA1185463850DEDBA31F172F1DC5B,,True,0.0,False,,Other,254,8
Property,9947532F003353B5FDFF6DC7601C2E61,2022-10-04,Recommendation,2022-10-10,,Management_of_Change,No Response,,92A54B358B4CF53CCA4095E4697E1004,79CBA1185463850DEDBA31F172F1DC5B,,True,0.0,False,,Other,254,8
Property,9947532F003353B5FDFF6DC7601C2E61,2022-10-04,Recommendation,2022-10-10,,Business_Continuity,No Response,,92A54B358B4CF53CCA4095E4697E1004,79CBA1185463850DEDBA31F172F1DC5B,,True,0.0,False,,Other,254,8
Property,A44B9F61B43631A04F181B6AB1259E51,2021-05-04,Recommendation,2021-07-27,,Sprinkler_Protection,Completed Not Verified,2022-12-20,5CE8266757B27623F18AB526111231B6,3138B8E6061FDF7CFAAA79279175CBCD,511.0,True,0.0,False,,Other,310,59
Property,A44B9F61B43631A04F181B6AB1259E51,2021-05-04,Recommendation,2021-07-27,,Electrical_Maintenance,No Plans Agreed,2022-12-20,5CE8266757B27623F18AB526111231B6,3138B8E6061FDF7CFAAA79279175CBCD,511.0,True,0.0,False,,Other,310,59
Property,A44B9F61B43631A04F181B6AB1259E51,2021-05-04,Recommendation,2021-07-27,,Construction,Completed Not Verified,2022-02-01,5CE8266757B27623F18AB526111231B6,3138B8E6061FDF7CFAAA79279175CBCD,189.0,True,0.0,False,,Other,310,59
Property,A44B9F61B43631A04F181B6AB1259E51,2021-05-04,Recommendation,2021-07-27,,General_Maintenance,Completed Not Verified,2021-12-09,5CE8266757B27623F18AB526111231B6,3138B8E6061FDF7CFAAA79279175CBCD,135.0,True,0.0,False,,Other,310,59
Property,A44B9F61B43631A04F181B6AB1259E51,2021-05-04,Recommendation,2021-07-27,,Electrical_Maintenance,Completed Not Verified,2022-02-24,5CE8266757B27623F18AB526111231B6,3138B8E6061FDF7CFAAA79279175CBCD,212.0,True,0.0,False,,Other,310,59
Property,A44B9F61B43631A04F181B6AB1259E51,2021-05-11,Requirement,2021-07-27,2021-09-01,Fire_Service_and_Water_Supplies,Completed Not Verified,2022-02-01,5CE8266757B27623F18AB526111231B6,3138B8E6061FDF7CFAAA79279175CBCD,189.0,True,1448.0,True,36.0,Other,310,59
Property,A44B9F61B43631A04F181B6AB1259E51,2021-05-11,Requirement,2021-07-27,2022-06-01,Fire_Service_and_Water_Supplies,Completed Not Verified,2022-02-01,5CE8266757B27623F18AB526111231B6,3138B8E6061FDF7CFAAA79279175CBCD,189.0,True,1175.0,True,309.0,Other,310,59
Property,A44B9F61B43631A04F181B6AB1259E51,2021-05-11,Requirement,2021-07-27,2021-10-01,Storage_Hazards,Completed Not Verified,2022-02-01,5CE8266757B27623F18AB526111231B6,3138B8E6061FDF7CFAAA79279175CBCD,189.0,True,1418.0,True,66.0,Other,310,59
Property,A44B9F61B43631A04F181B6AB1259E51,2021-05-11,Requirement,2021-07-27,2021-10-01,Utilities,Completed Not Verified,2022-02-01,5CE8266757B27623F18AB526111231B6,3138B8E6061FDF7CFAAA79279175CBCD,189.0,True,1418.0,True,66.0,Other,310,59
Property,A44B9F61B43631A04F181B6AB1259E51,2021-05-11,Requirement,2021-07-27,2021-09-01,Smoking,Completed Not Verified,2022-02-01,5CE8266757B27623F18AB526111231B6,3138B8E6061FDF7CFAAA79279175CBCD,189.0,True,1448.0,True,36.0,Combustibles,310,59
Property,A44B9F61B43631A04F181B6AB1259E51,2021-05-11,Requirement,2021-07-27,2021-10-01,General_Maintenance,Completed Not Verified,2022-03-21,5CE8266757B27623F18AB526111231B6,3138B8E6061FDF7CFAAA79279175CBCD,237.0,True,1418.0,True,66.0,Other,310,59
Property,A44B9F61B43631A04F181B6AB1259E51,2021-05-11,Requirement,2021-07-27,2021-09-01,Storage_Hazards,Completed Verified,2022-12-20,5CE8266757B27623F18AB526111231B6,3138B8E6061FDF7CFAAA79279175CBCD,511.0,True,1448.0,True,36.0,Other,310,59
Property,A44B9F61B43631A04F181B6AB1259E51,2021-05-11,Requirement,2021-07-27,2021-09-01,External_Storage,Completed Verified,2022-12-20,5CE8266757B27623F18AB526111231B6,3138B8E6061FDF7CFAAA79279175CBCD,511.0,True,1448.0,True,36.0,Other,310,59
Property,A44B9F61B43631A04F181B6AB1259E51,2021-05-11,Requirement,2021-07-27,2021-11-01,External_Storage,Completed Verified,2022-12-20,5CE8266757B27623F18AB526111231B6,3138B8E6061FDF7CFAAA79279175CBCD,511.0,True,1387.0,True,97.0,Other,310,59
Property,A44B9F61B43631A04F181B6AB1259E51,2021-05-11,Requirement,2021-07-27,2021-09-01,Inspections,Completed Verified,2022-12-20,5CE8266757B27623F18AB526111231B6,3138B8E6061FDF7CFAAA79279175CBCD,511.0,True,1448.0,True,36.0,Other,310,59
Property,A44B9F61B43631A04F181B6AB1259E51,2021-05-11,Recommendation,2021-07-27,,Security,Completed Not Verified,2022-02-28,5CE8266757B27623F18AB526111231B6,3138B8E6061FDF7CFAAA79279175CBCD,216.0,True,0.0,False,,Security,310,59
Property,A44B9F61B43631A04F181B6AB1259E51,2021-05-11,Recommendation,2021-07-27,,Security,Completed Not Verified,2021-12-09,5CE8266757B27623F18AB526111231B6,3138B8E6061FDF7CFAAA79279175CBCD,135.0,True,0.0,False,,Security,310,59
Property,A44B9F61B43631A04F181B6AB1259E51,2021-05-11,Recommendation,2021-07-27,,Business_Continuity,Completed Not Verified,2022-02-01,5CE8266757B27623F18AB526111231B6,3138B8E6061FDF7CFAAA79279175CBCD,189.0,True,0.0,False,,Other,310,59
Property,A44B9F61B43631A04F181B6AB1259E51,2021-05-11,Recommendation,2021-07-27,,Sprinkler_Protection,Completed Verified,2022-12-20,5CE8266757B27623F18AB526111231B6,3138B8E6061FDF7CFAAA79279175CBCD,511.0,True,0.0,False,,Other,310,59
Property,A44B9F61B43631A04F181B6AB1259E51,2021-05-11,Requirement,2021-07-27,2021-06-01,Electrical_Maintenance,Completed Not Verified,2022-08-02,5CE8266757B27623F18AB526111231B6,3138B8E6061FDF7CFAAA79279175CBCD,371.0,True,1540.0,True,-56.0,Other,310,59
Property,A44B9F61B43631A04F181B6AB1259E51,2021-05-14,Recommendation,2021-07-27,,Electrical_Maintenance,Completed Not Verified,2022-02-01,5CE8266757B27623F18AB526111231B6,3138B8E6061FDF7CFAAA79279175CBCD,189.0,True,0.0,False,,Other,310,59
Property,A44B9F61B43631A04F181B6AB1259E51,2021-05-14,Recommendation,2021-07-27,,Security,Completed Verified,2021-10-27,5CE8266757B27623F18AB526111231B6,3138B8E6061FDF7CFAAA79279175CBCD,92.0,True,0.0,False,,Security,310,59
Property,A44B9F61B43631A04F181B6AB1259E51,2021-05-14,Recommendation,2021-07-27,,Security,Completed Not Verified,2022-02-01,5CE8266757B27623F18AB526111231B6,3138B8E6061FDF7CFAAA79279175CBCD,189.0,True,0.0,False,,Security,310,59
Property,A44B9F61B43631A04F181B6AB1259E51,2021-05-14,Recommendation,2021-07-27,,General_Maintenance,Completed Not Verified,2022-02-01,5CE8266757B27623F18AB526111231B6,3138B8E6061FDF7CFAAA79279175CBCD,189.0,True,0.0,False,,Other,310,59
Property,A44B9F61B43631A04F181B6AB1259E51,2021-05-14,Recommendation,2021-07-27,,Security,Completed Not Verified,2022-02-01,5CE8266757B27623F18AB526111231B6,3138B8E6061FDF7CFAAA79279175CBCD,189.0,True,0.0,False,,Security,310,59
Property,A44B9F61B43631A04F181B6AB1259E51,2021-05-14,Recommendation,2021-07-27,,Sprinkler_Protection,Completed Not Verified,2022-08-02,5CE8266757B27623F18AB526111231B6,3138B8E6061FDF7CFAAA79279175CBCD,371.0,True,0.0,False,,Other,310,59
Property,A44B9F61B43631A04F181B6AB1259E51,2021-05-14,Recommendation,2021-07-27,,Electrical_Maintenance,Completed Not Verified,2022-02-24,5CE8266757B27623F18AB526111231B6,3138B8E6061FDF7CFAAA79279175CBCD,212.0,True,0.0,False,,Other,310,59
Property,A44B9F61B43631A04F181B6AB1259E51,2021-05-19,Requirement,2021-07-27,2021-10-01,Construction,Completed Not Verified,2022-02-24,5CE8266757B27623F18AB526111231B6,3138B8E6061FDF7CFAAA79279175CBCD,212.0,True,1418.0,True,66.0,Other,310,59
Property,A44B9F61B43631A04F181B6AB1259E51,2021-05-19,Requirement,2021-07-27,2021-10-01,Storage_Hazards,Completed Not Verified,2022-02-24,5CE8266757B27623F18AB526111231B6,3138B8E6061FDF7CFAAA79279175CBCD,212.0,True,1418.0,True,66.0,Other,310,59
Property,A44B9F61B43631A04F181B6AB1259E51,2021-05-19,Requirement,2021-07-27,2021-10-01,Security,Completed Not Verified,2022-08-02,5CE8266757B27623F18AB526111231B6,3138B8E6061FDF7CFAAA79279175CBCD,371.0,True,1418.0,True,66.0,Security,310,59
Property,A44B9F61B43631A04F181B6AB1259E51,2021-05-19,Requirement,2021-07-27,2021-10-01,Electrical_Maintenance,Completed Not Verified,2021-12-09,5CE8266757B27623F18AB526111231B6,3138B8E6061FDF7CFAAA79279175CBCD,135.0,True,1418.0,True,66.0,Other,310,59
Property,A44B9F61B43631A04F181B6AB1259E51,2021-05-19,Recommendation,2021-07-27,,Fire_Safety_Management,Completed Not Verified,2022-08-02,5CE8266757B27623F18AB526111231B6,3138B8E6061FDF7CFAAA79279175CBCD,371.0,True,0.0,False,,Other,310,59
Property,A44B9F61B43631A04F181B6AB1259E51,2021-05-21,Requirement,2021-07-27,2021-11-01,Fire_Service_and_Water_Supplies,Completed Not Verified,2022-09-29,5CE8266757B27623F18AB526111231B6,3138B8E6061FDF7CFAAA79279175CBCD,429.0,True,1387.0,True,97.0,Other,310,59
Property,A44B9F61B43631A04F181B6AB1259E51,2021-05-21,Requirement,2021-07-27,2021-10-01,Electrical_Maintenance,Completed Not Verified,2022-08-02,5CE8266757B27623F18AB526111231B6,3138B8E6061FDF7CFAAA79279175CBCD,371.0,True,1418.0,True,66.0,Other,310,59
Property,A44B9F61B43631A04F181B6AB1259E51,2021-05-21,Requirement,2021-07-27,2021-10-01,Sprinkler_Protection,Completed Not Verified,2022-12-20,5CE8266757B27623F18AB526111231B6,3138B8E6061FDF7CFAAA79279175CBCD,511.0,True,1418.0,True,66.0,Other,310,59
Property,A44B9F61B43631A04F181B6AB1259E51,2021-05-21,Requirement,2021-07-27,2021-10-01,Automatic_Fire_Detection,Completed Not Verified,2022-09-27,5CE8266757B27623F18AB526111231B6,3138B8E6061FDF7CFAAA79279175CBCD,427.0,True,1418.0,True,66.0,Other,310,59
Property,A44B9F61B43631A04F181B6AB1259E51,2021-05-21,Requirement,2021-07-27,2021-10-01,Special_Fixed_Fire_Protection,Completed Not Verified,2022-12-21,5CE8266757B27623F18AB526111231B6,3138B8E6061FDF7CFAAA79279175CBCD,512.0,True,1418.0,True,66.0,Other,310,59
Property,A44B9F61B43631A04F181B6AB1259E51,2021-05-21,Recommendation,2021-07-27,,Process_Hazards,Completed Not Verified,2022-08-03,5CE8266757B27623F18AB526111231B6,3138B8E6061FDF7CFAAA79279175CBCD,372.0,True,0.0,False,,Other,310,59
Property,A44B9F61B43631A04F181B6AB1259E51,2021-05-21,Recommendation,2021-07-27,,Storage_Hazards,Completed Not Verified,2022-09-29,5CE8266757B27623F18AB526111231B6,3138B8E6061FDF7CFAAA79279175CBCD,429.0,True,0.0,False,,Other,310,59
Property,A44B9F61B43631A04F181B6AB1259E51,2021-05-21,Recommendation,2021-07-27,,General_Maintenance,Completed Not Verified,2022-09-29,5CE8266757B27623F18AB526111231B6,3138B8E6061FDF7CFAAA79279175CBCD,429.0,True,0.0,False,,Other,310,59
Property,A44B9F61B43631A04F181B6AB1259E51,2021-05-25,Recommendation,2021-08-01,,Fire_Safety_Management,No Plans Agreed,2023-08-30,92A54B358B4CF53CCA4095E4697E1004,3138B8E6061FDF7CFAAA79279175CBCD,759.0,True,0.0,False,,Other,254,59
Property,A44B9F61B43631A04F181B6AB1259E51,2021-05-25,Requirement,2021-09-01,2021-11-01,Housekeeping,No Plans Agreed,2023-08-31,92A54B358B4CF53CCA4095E4697E1004,3138B8E6061FDF7CFAAA79279175CBCD,729.0,True,1387.0,True,61.0,Housekeeping,254,59
Property,A44B9F61B43631A04F181B6AB1259E51,2021-05-25,Requirement,2021-09-01,2021-11-01,Sprinkler_Protection,No Plans Agreed,2023-08-31,92A54B358B4CF53CCA4095E4697E1004,3138B8E6061FDF7CFAAA79279175CBCD,729.0,True,1387.0,True,61.0,Other,254,59
Property,A44B9F61B43631A04F181B6AB1259E51,2021-05-25,Requirement,2021-09-01,2021-11-01,Fire_Service_and_Water_Supplies,No Plans Agreed,2023-08-31,92A54B358B4CF53CCA4095E4697E1004,3138B8E6061FDF7CFAAA79279175CBCD,729.0,True,1387.0,True,61.0,Other,254,59
Property,A44B9F61B43631A04F181B6AB1259E51,2021-06-08,Recommendation,2021-09-01,,Automatic_Fire_Detection,No Plans Agreed,2023-08-30,92A54B358B4CF53CCA4095E4697E1004,3138B8E6061FDF7CFAAA79279175CBCD,728.0,True,0.0,False,,Other,254,59
Property,A44B9F61B43631A04F181B6AB1259E51,2021-06-08,Recommendation,2021-09-01,,Special_Fixed_Fire_Protection,No Plans Agreed,2023-08-30,92A54B358B4CF53CCA4095E4697E1004,3138B8E6061FDF7CFAAA79279175CBCD,728.0,True,0.0,False,,Other,254,59
Property,A44B9F61B43631A04F181B6AB1259E51,2021-06-08,Requirement,2021-09-01,2021-11-01,Electrical_Maintenance,No Plans Agreed,2023-08-31,92A54B358B4CF53CCA4095E4697E1004,3138B8E6061FDF7CFAAA79279175CBCD,729.0,True,1387.0,True,61.0,Other,254,59
Property,A44B9F61B43631A04F181B6AB1259E51,2021-06-08,Requirement,2021-09-01,2021-11-01,Housekeeping,No Plans Agreed,2023-08-31,92A54B358B4CF53CCA4095E4697E1004,3138B8E6061FDF7CFAAA79279175CBCD,729.0,True,1387.0,True,61.0,Housekeeping,254,59
Property,A44B9F61B43631A04F181B6AB1259E51,2021-06-09,Recommendation,2021-09-01,,External_Storage,No Plans Agreed,2023-08-30,92A54B358B4CF53CCA4095E4697E1004,3138B8E6061FDF7CFAAA79279175CBCD,728.0,True,0.0,False,,Other,254,59
Property,A44B9F61B43631A04F181B6AB1259E51,2021-06-09,Recommendation,2021-09-01,,Housekeeping,No Plans Agreed,2023-08-30,92A54B358B4CF53CCA4095E4697E1004,3138B8E6061FDF7CFAAA79279175CBCD,728.0,True,0.0,False,,Housekeeping,254,59
Property,A44B9F61B43631A04F181B6AB1259E51,2021-06-09,Recommendation,2021-09-01,,General_Maintenance,No Plans Agreed,2023-08-30,92A54B358B4CF53CCA4095E4697E1004,3138B8E6061FDF7CFAAA79279175CBCD,728.0,True,0.0,False,,Other,254,59
Property,A44B9F61B43631A04F181B6AB1259E51,2021-06-09,Requirement,2021-09-01,2021-12-01,Electrical_Maintenance,No Plans Agreed,2023-08-31,92A54B358B4CF53CCA4095E4697E1004,3138B8E6061FDF7CFAAA79279175CBCD,729.0,True,1357.0,True,91.0,Other,254,59
